ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_OrigGreen,Intensity_IntegratedIntensity_OrigGreen,Intensity_LowerQuartileIntensity_OrigGreen,Intensity_MADIntensity_OrigGreen,Intensity_MassDisplacement_OrigGreen,Intensity_MaxIntensityEdge_OrigGreen,Intensity_MaxIntensity_OrigGreen,Intensity_MeanIntensityEdge_OrigGreen,Intensity_MeanIntensity_OrigGreen,Intensity_MedianIntensity_OrigGreen,Intensity_MinIntensityEdge_OrigGreen,Intensity_MinIntensity_OrigGreen,Intensity_StdIntensityEdge_OrigGreen,Intensity_StdIntensity_OrigGreen,Intensity_UpperQuartileIntensity_OrigGreen,Location_CenterMassIntensity_X_OrigGreen,Location_CenterMassIntensity_Y_OrigGreen,Location_CenterMassIntensity_Z_OrigGreen,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_OrigGreen,Location_MaxIntensity_Y_OrigGreen,Location_MaxIntensity_Z_OrigGreen,Number_Object_Number,Parent_Nuclei
1,64,8.611966162919998,30.94334641098976,0.3003663122653961,0.05982905626296997,0.14254282664291618,0.3433455526828766,0.6019536256790161,0.29696435044551717,0.3773578830608508,0.35384616255760193,0.2737484872341156,0.2737484872341156,0.018145303976202613,0.08735570162395952,0.4391941428184509,893.5235453408558,424.57017038515363,0.0,893.6585365853658,424.5243902439024,0,893.0,425.0,0.0,64,2
1,65,6.807082086801529,20.589499950408936,0.2957265079021454,0.03492063283920288,0.0693132730898334,0.3186813294887543,0.47252747416496277,0.2959600907305013,0.3431583325068156,0.3282051384449005,0.28327229619026184,0.28327229619026184,0.009838224055580375,0.05509210521151355,0.3721611797809601,688.1060796526489,450.2511919785496,0.0,688.0833333333334,450.31666666666666,0,689.0,450.0,0.0,65,4
1,66,12.777045547962189,51.15506821870804,0.34578755497932434,0.05128204822540283,0.14363212281160875,0.37460318207740784,0.5360195636749268,0.33623804073584707,0.39964897045865655,0.39536020159721375,0.27838829159736633,0.27838829159736633,0.023877251073402984,0.06376375535462896,0.4515262544155121,590.2534323085889,454.3440376067743,0.0,590.28125,454.203125,0,591.0,455.0,0.0,66,4
1,67,10.768009901046753,31.56239342689514,0.4153846204280853,0.021489620208740234,0.00914560124350899,0.4434676468372345,0.48351648449897766,0.41415422696333665,0.4383665753735436,0.4373626410961151,0.383150190114975,0.383150190114975,0.012672281780714884,0.024664980618114736,0.45860806107521057,652.7839115504158,464.3145967445732,0.0,652.7916666666666,464.31944444444446,0,653.0,464.0,0.0,67,4
1,68,8.204884350299835,27.55018389225006,0.29523810744285583,0.03296703100204468,0.10586731491588539,0.31770452857017517,0.4810744822025299,0.2930315839392798,0.3443772986531258,0.3203907310962677,0.26446887850761414,0.26446887850761414,0.013683072687409484,0.059664068060960376,0.38144078850746155,679.5287897296434,464.28937757277515,0.0,679.5,464.1875,0,680.0,464.0,0.0,68,4
1,69,5.669597297906876,13.439560860395432,0.30195361375808716,0.021611720323562622,0.031710433302873466,0.3223443329334259,0.4139194190502167,0.2983998577845724,0.32779416732671784,0.3141636252403259,0.27228328585624695,0.27228328585624695,0.012946000383976483,0.03673706565873014,0.3568986654281616,223.42943581444496,466.238066687585,0.0,223.4390243902439,466.2682926829268,0,224.0,466.0,0.0,69,5
1,70,6.34774124622345,13.315018475055695,0.39023199677467346,0.025641024112701416,0.04350287685295769,0.44200244545936584,0.47985348105430603,0.3967338278889656,0.41609432734549046,0.42417582869529724,0.35579976439476013,0.35579976439476013,0.024890741809675997,0.031425030597697766,0.4324786365032196,647.1302888557049,468.5388904189308,0.0,647.09375,468.5625,0,647.0,469.0,0.0,70,4
1,71,11.619536489248276,45.135288059711456,0.3064713180065155,0.03614163398742676,0.23675865381537523,0.321123331785202,0.47448107600212097,0.2979368330576481,0.35261943796649575,0.3333333432674408,0.279853492975235,0.279853492975235,0.010056925224655162,0.05559836693064097,0.3990232050418854,211.77420209563311,474.87138924949863,0.0,211.71875,475.1015625,0,213.0,472.0,0.0,71,5
1,72,5.097924500703812,11.818071216344833,0.2993284612894058,0.021978020668029785,0.028066712086506587,0.33284494280815125,0.35750916600227356,0.29987791180610657,0.319407330171482,0.31892552971839905,0.27838829159736633,0.27838829159736633,0.014567256197457105,0.022678591329380857,0.3403540998697281,244.904762890049,472.8891001113868,0.0,244.9189189189189,472.86486486486484,0,247.0,471.0,0.0,72,5
1,73,6.72161191701889,15.85714328289032,0.3340659439563751,0.010500609874725342,0.014396850641307983,0.3621489703655243,0.37460318207740784,0.3360805958509445,0.34472050614978955,0.34456655383110046,0.323321133852005,0.323321133852005,0.010240080291370364,0.012471412379231257,0.35457876324653625,617.3600215589672,473.2966966973582,0.0,617.3478260869565,473.30434782608694,0,617.0,472.0,0.0,73,4
1,74,13.0473752617836,45.39975693821907,0.32997559010982513,0.03601953387260437,0.3334309251694246,0.3687423765659332,0.5587301850318909,0.32618438154459,0.3815105625060426,0.3593406677246094,0.2974359095096588,0.2974359095096588,0.01550575193256307,0.06603210176843478,0.4193528741598129,591.0801346799367,477.4651179085276,0.0,590.781512605042,477.61344537815125,0,594.0,476.0,0.0,74,4
1,75,3.5802198946475983,6.359218746423721,0.3255799859762192,0.01269841194152832,0.017031952951182636,0.3440781533718109,0.3550671637058258,0.3254745358770544,0.3346957234959853,0.33675214648246765,0.30989012122154236,0.30989012122154236,0.009837590514929996,0.013823662074490144,0.34981685876846313,234.170269957809,477.8538074564289,0.0,234.1578947368421,477.8421052631579,0,235.0,478.0,0.0,75,5
1,76,6.265201717615128,14.749939441680908,0.2968254089355469,0.020512819290161133,0.032311583778707346,0.3194139301776886,0.38656899333000183,0.29834293893405367,0.3206508574278458,0.31575092673301697,0.28498169779777527,0.28498169779777527,0.00987013904414652,0.028440286954906396,0.3443223536014557,183.5250078658249,481.7560967558291,0.0,183.54347826086956,481.7826086956522,0,183.0,481.0,0.0,76,5
1,77,5.211233466863632,11.36410304903984,0.27435898780822754,0.014529913663864136,0.024613990549667467,0.29816851019859314,0.34261295199394226,0.2742754456244017,0.29138725766768825,0.28815630078315735,0.25641027092933655,0.25641027092933655,0.009821286917288237,0.021788344378335545,0.3044566661119461,152.65777032663533,481.7359893397399,0.0,152.64102564102564,481.71794871794873,0,152.0,481.0,0.0,77,5
1,78,7.006349414587021,16.566056549549103,0.3355311453342438,0.021489620208740234,0.02929328532033173,0.3560439646244049,0.44590964913368225,0.33363568640890573,0.3601316641206327,0.3550671637058258,0.31208792328834534,0.31208792328834534,0.011206864885202544,0.03246343671203838,0.386935293674469,240.35432942954466,483.535702704143,0.0,240.32608695652175,483.54347826086956,0,240.0,483.0,0.0,78,5
1,79,7.785104066133499,17.795604944229126,0.31111112236976624,0.014163613319396973,0.06643340156859426,0.3311355412006378,0.40244200825691223,0.31140416264534,0.3295482397079468,0.31990233063697815,0.29499390721321106,0.29499390721321106,0.00864868822466889,0.02647375070428791,0.3442002534866333,578.1634212998986,482.10499087173923,0.0,578.2222222222222,482.0740740740741,0,577.0,483.0,0.0,79,4
1,80,11.460806220769882,48.18681451678276,0.3384615480899811,0.06984126567840576,0.17958799964627992,0.3680097758769989,0.7789987921714783,0.3274516063077109,0.44208086712644734,0.4000000059604645,0.2986569106578827,0.2986569106578827,0.018470078833500377,0.1292439219004761,0.5148962438106537,601.0048701389093,486.997106295734,0.0,600.8256880733945,487.0091743119266,0,602.0,487.0,0.0,80,4
1,81,10.336508363485336,30.642980247735977,0.2983516603708267,0.019169718027114868,0.11003993529642807,0.3235653340816498,0.4156288206577301,0.29532881038529535,0.32255768681827346,0.31587302684783936,0.2737484872341156,0.2737484872341156,0.011461751361266908,0.033412206310629,0.33974359929561615,171.95726113911195,491.1507056826958,0.0,171.9157894736842,491.2526315789474,0,174.0,488.0,0.0,81,5
1,82,11.959707230329514,37.13772961497307,0.3648351728916168,0.03125762939453125,0.14974598153735907,0.37631258368492126,0.5467643737792969,0.36241537061604584,0.4036709740757942,0.390720397233963,0.34285715222358704,0.34285715222358704,0.009241432554919512,0.04912917444808513,0.436385840177536,642.3421839915067,497.37375312057077,0.0,642.2173913043479,497.45652173913044,0,644.0,497.0,0.0,82,4
1,83,5.334066152572632,10.49328488111496,0.2957265079021454,0.008547008037567139,0.013908945660718174,0.31111112236976624,0.3599511682987213,0.2963370084762573,0.3086260259151459,0.30305251479148865,0.2759462893009186,0.2759462893009186,0.008016667849091549,0.019976666697390278,0.31697192788124084,234.326181056295,497.8686990937085,0.0,234.3235294117647,497.88235294117646,0,234.0,498.0,0.0,83,5
1,84,9.944322645664215,38.43443313241005,0.3391941487789154,0.04884004592895508,0.1251196755134188,0.3650793731212616,0.5780220031738281,0.3314774215221405,0.4003586784626047,0.38021978735923767,0.29694750905036926,0.29694750905036926,0.013098423199388027,0.07302906034035311,0.4615384638309479,604.8906785065977,498.50144546031794,0.0,604.9375,498.3854166666667,0,603.0,499.0,0.0,84,4
1,85,8.319414228200912,24.016362100839615,0.3042735159397125,0.02869352698326111,0.111083388773987,0.3404151499271393,0.4424908459186554,0.3081264528963301,0.3382586211385861,0.33174604177474976,0.27545788884162903,0.27545788884162903,0.018657888777944734,0.04047397321469919,0.36550672352313995,629.5846339907023,500.0198887582298,0.0,629.4788732394367,499.98591549295776,0,630.0,500.0,0.0,85,4
1,86,6.97167307138443,21.156777173280716,0.29725275933742523,0.032600730657577515,0.05298064555470918,0.3115995228290558,0.4554334580898285,0.29048637797435123,0.3358218598933447,0.3234432339668274,0.2698412835597992,0.2698412835597992,0.010278910295168005,0.049219905931861666,0.3729548305273056,192.43628011058476,501.78257556929475,0.0,192.42857142857142,501.73015873015873,0,193.0,503.0,0.0,86,5
1,87,6.378266453742981,17.403907775878906,0.29621490836143494,0.023443222045898438,0.026291693928588336,0.31086692214012146,0.3975580036640167,0.2899212024428628,0.322294588442202,0.3174603283405304,0.26446887850761414,0.26446887850761414,0.012609714454531216,0.03520821903873112,0.3463980555534363,249.20262666978823,502.59358206394813,0.0,249.22222222222223,502.6111111111111,0,248.0,502.0,0.0,87,5
1,88,5.751160219311714,15.796825930476189,0.2808302938938141,0.0307692289352417,0.029900308711301813,0.2903541028499603,0.4412698447704315,0.27386477234817685,0.31593651860952376,0.303785115480423,0.2332112342119217,0.2332112342119217,0.013656226236708079,0.049424765037138295,0.3521367609500885,163.98041367696112,503.14259213161364,0.0,164.0,503.12,0,164.0,503.0,0.0,88,5
1,89,6.273748755455017,15.379487752914429,0.2866910994052887,0.021001219749450684,0.010528495939566066,0.3062271177768707,0.3658119738101959,0.28517039797522803,0.30758975505828856,0.30207571387290955,0.2735042870044708,0.2735042870044708,0.009331148362929408,0.02677352739420555,0.3323565423488617,542.5299544282897,506.2365709207978,0.0,542.52,506.24,0,543.0,507.0,0.0,89,4
1,90,3.821489781141281,7.018803685903549,0.2946276068687439,0.012576311826705933,0.03957892161382873,0.3094017207622528,0.3452991545200348,0.29396075239548314,0.3051653776479804,0.3032967150211334,0.2757020890712738,0.2757020890712738,0.009543850745605804,0.017644479065453703,0.31782662868499756,143.45330874497245,507.8175840199647,0.0,143.43478260869566,507.7826086956522,0,144.0,509.0,0.0,90,5
1,91,3.9184373021125793,6.888644993305206,0.2769230902194977,0.010012209415435791,0.02607002380646679,0.2908425033092499,0.3162393271923065,0.2798883787223271,0.28702687472105026,0.28693529963493347,0.26813188195228577,0.26813188195228577,0.007168405619831162,0.012590886738304434,0.2915751039981842,233.26420645745648,513.2698075105117,0.0,233.25,513.2916666666666,0,234.0,513.0,0.0,91,5
1,92,2.8825398087501526,4.116239488124847,0.28815630078315735,0.009768009185791016,0.0076769375778178465,0.29499390721321106,0.3162393271923065,0.28825398087501525,0.29401710629463196,0.29206350445747375,0.27912089228630066,0.27912089228630066,0.005427841091669458,0.01061719500596004,0.3034188151359558,134.4926435698012,513.4978049361504,0.0,134.5,513.5,0,135.0,514.0,0.0,92,5
1,93,5.168498396873474,10.780464351177216,0.28632479906082153,0.02490842342376709,0.005165019470476181,0.30402931571006775,0.39926740527153015,0.28713879982630414,0.31707248091697693,0.30402931571006775,0.26520147919654846,0.26520147919654846,0.009355787124393061,0.03659238516669226,0.34981685876846313,204.49569609971138,515.355796674402,0.0,204.5,515.3529411764706,0,204.0,515.0,0.0,93,5
1,94,4.736508131027222,7.557265251874924,0.2946276068687439,0.013308912515640259,0.017572554729164525,0.31599512696266174,0.32796093821525574,0.29603175818920135,0.30229061007499697,0.30122101306915283,0.2739926874637604,0.2739926874637604,0.011600635459935922,0.014342404842629497,0.31507937610149384,246.50250428323844,514.3983584840213,0.0,246.52,514.4,0,247.0,516.0,0.0,94,5
1,95,6.7306473553180695,18.24957314133644,0.32075703144073486,0.020879119634628296,0.03761008361388064,0.33894994854927063,0.4114774167537689,0.32050701691990807,0.34433156870446113,0.3380952477455139,0.3094017207622528,0.3094017207622528,0.008005972825344659,0.027518821890626752,0.36758242547512054,182.67859818765862,515.6730048712782,0.0,182.64150943396226,515.6792452830189,0,183.0,515.0,0.0,95,5
1,96,6.488156408071518,13.9990234375,0.3838827908039093,0.008302807807922363,0.011321738919603478,0.39413920044898987,0.4065934121608734,0.3816562592983246,0.3888617621527778,0.3897435963153839,0.36239317059516907,0.36239317059516907,0.007824224115640556,0.010615031558010279,0.3980464041233063,559.2670690445356,516.1703415550336,0.0,559.2777777777778,516.1666666666666,0,559.0,514.0,0.0,96,4
1,97,3.549939125776291,6.052014917135239,0.27442003786563873,0.013431012630462646,0.025892473296607623,0.2898657023906708,0.34774115681648254,0.2730722404443301,0.28819118653024944,0.28229549527168274,0.25323566794395447,0.25323566794395447,0.01025200497577751,0.024043763742853556,0.30598291754722595,158.92692571784036,516.804785538964,0.0,158.95238095238096,516.8095238095239,0,159.0,517.0,0.0,97,5
1,98,11.201953828334808,49.96508055925369,0.38931624591350555,0.09670329093933105,0.009103569058650434,0.41416361927986145,0.7633699774742126,0.37339846094449364,0.5046977834268049,0.4750915765762329,0.3365079462528229,0.3365079462528229,0.01919988835613217,0.12455974172683176,0.6068986803293228,260.9648301419061,517.5127439410097,0.0,260.969696969697,517.5050505050505,0,261.0,517.0,0.0,98,5
1,99,11.150671869516373,38.01538547873497,0.3501831591129303,0.04224663972854614,0.16940011872640431,0.3670329749584198,0.5604395866394043,0.3378991475611022,0.3959935987368226,0.37460318207740784,0.29987791180610657,0.29987791180610657,0.017227276595535,0.06407539365688437,0.43418803811073303,576.5272012516281,517.183108175445,0.0,576.6770833333334,517.1041666666666,0,576.0,517.0,0.0,99,4
1,100,2.9172162413597107,4.129914700984955,0.2848595976829529,0.011721611022949219,0.02243725087724871,0.3125763237476349,0.3125763237476349,0.2917216241359711,0.29499390721321106,0.2967033088207245,0.2796092927455902,0.2796092927455902,0.010499019613276782,0.010875236491466702,0.3052503168582916,192.55102885731162,521.0807710491981,0.0,192.57142857142858,521.0714285714286,0,191.0,522.0,0.0,100,5
1,101,15.727717190980911,51.20048984885216,0.5746031999588013,0.07692307233810425,0.2554826992743622,0.7367521524429321,0.7965812087059021,0.5617041853921754,0.640006123110652,0.6598290801048279,0.4376068413257599,0.4376068413257599,0.08927405501531659,0.0951820988947249,0.7240537405014038,553.9576946221971,524.4464576956545,0.0,554.025,524.2,0,553.0,527.0,0.0,101,4
1,102,3.4390721917152405,5.2061052322387695,0.28534799814224243,0.004151403903961182,0.006965480806221923,0.30598291754722595,0.3076923191547394,0.2865893493096034,0.28922806845770943,0.29010990262031555,0.27423688769340515,0.27423688769340515,0.008878090886688375,0.009050114136159035,0.29401710629463196,152.16562690568432,525.8264458940442,0.0,152.16666666666666,525.8333333333334,0,152.0,525.0,0.0,102,5
1,103,3.951648533344269,8.406837910413742,0.28327229619026184,0.027960926294326782,0.0351706231036078,0.3025641143321991,0.3899877965450287,0.28226060952459064,0.3113643670523608,0.3007326126098633,0.26129427552223206,0.26129427552223206,0.012318670545691416,0.036498501865255606,0.33266179263591766,245.29422529148852,525.5963806421751,0.0,245.25925925925927,525.5925925925926,0,245.0,526.0,0.0,103,5
1,104,10.492552161216736,30.07838922739029,0.42106227576732635,0.08339439332485199,0.3965881962532122,0.6158730387687683,0.6442002654075623,0.43718967338403064,0.4930883479900047,0.5084249377250671,0.30818071961402893,0.30818071961402893,0.0898297019832181,0.0928954739835297,0.5711843967437744,541.3770124632674,526.0816020029406,0.0,541.0655737704918,525.8360655737705,0,543.0,526.0,0.0,104,4
1,105,3.683516651391983,6.697436183691025,0.2834554463624954,0.009890109300613403,0.006627325780867332,0.2937729060649872,0.31013432145118713,0.2833474347224602,0.2911928775517837,0.29133090376853943,0.2669108808040619,0.2669108808040619,0.008522221795406784,0.012620549013810869,0.3044566661119461,222.04273317297788,526.7457157435103,0.0,222.04347826086956,526.7391304347826,0,222.0,527.0,0.0,105,5
1,106,6.826862215995789,16.555067539215088,0.3420024514198303,0.01636141538619995,0.01842837867747671,0.3687423765659332,0.41196581721305847,0.3413431107997894,0.3598927725916323,0.35873016715049744,0.3223443329334259,0.3223443329334259,0.011636237033557813,0.0227656501408891,0.3747252821922302,264.7334090527057,529.0126266731249,0.0,264.7173913043478,529.0217391304348,0,265.0,529.0,0.0,106,5
1,107,7.510134607553482,21.06031808257103,0.30115996301174164,0.02222222089767456,0.029821482110468648,0.32478633522987366,0.44175824522972107,0.30040538430213926,0.3342907632154132,0.3185592293739319,0.2796092927455902,0.2796092927455902,0.00942288411209412,0.04178853063613232,0.36251527070999146,166.03776582122072,530.0133345675591,0.0,166.03174603174602,529.984126984127,0,166.0,530.0,0.0,107,5
1,108,15.527961313724518,42.09865778684616,0.7100732773542404,0.03064712882041931,0.026154295835720497,0.769474983215332,0.8442002534866333,0.7058164233511145,0.73857294362888,0.7428571581840515,0.6451770663261414,0.6451770663261414,0.03479344086380819,0.04289732582990679,0.7628815770149231,550.1788635332573,532.1670533798203,0.0,550.1754385964912,532.1929824561404,0,551.0,531.0,0.0,108,4
1,109,15.380464315414429,57.142858266830444,0.5355311632156372,0.14700853824615479,0.37259149964101157,0.8525030612945557,1.0,0.5493022969790867,0.680272122224172,0.6695970892906189,0.392918199300766,0.392918199300766,0.13978114801826205,0.1696244290954374,0.833699643611908,533.2944529936659,532.348679483529,0.0,533.2857142857143,531.9761904761905,0,534.0,532.0,0.0,109,4
1,110,20.382662564516068,70.66642472147942,0.598779022693634,0.052258849143981934,0.09758449390445872,0.7308913469314575,0.7804639935493469,0.5994900754269432,0.6483158231328386,0.6540903747081757,0.4979242980480194,0.4979242980480194,0.06437072001172299,0.06799207420984248,0.7031135708093643,542.9207717241256,538.5543733366766,0.0,542.9633027522935,538.6422018348624,0,542.0,540.0,0.0,110,4
1,111,7.891086935997009,22.500855267047882,0.33162394165992737,0.01636141538619995,0.06920199877173648,0.3672771751880646,0.45567765831947327,0.32879528899987537,0.35157586354762316,0.3460317552089691,0.2954823076725006,0.2954823076725006,0.01590209143179284,0.0312943832822057,0.3672771751880646,208.3361587099464,541.8180288953341,0.0,208.296875,541.875,0,210.0,540.0,0.0,111,5
1,112,24.638828575611115,103.66618034243584,0.626800999045372,0.1031745970249176,0.44713447728178596,0.8507936596870422,1.0,0.6009470384295393,0.7249383240729779,0.7368742525577545,0.39829060435295105,0.39829060435295105,0.1124534906585226,0.14036712593197154,0.8278388381004333,528.3090199686393,541.495209815705,0.0,527.8951048951049,541.6643356643357,0,530.0,540.0,0.0,112,4
1,113,6.930403172969818,20.653480380773544,0.3141636252403259,0.026373624801635742,0.010550840002736438,0.3369963467121124,0.4534798562526703,0.31501832604408264,0.3500589895046363,0.3365079462528229,0.30109891295433044,0.30109891295433044,0.010198632568384986,0.039292600954160484,0.38064713776111603,238.58270667891247,546.6958002269395,0.0,238.59322033898306,546.6949152542373,0,238.0,547.0,0.0,113,5
1,114,5.5753359496593475,13.517949104309082,0.3294261395931244,0.010012209415435791,0.0049004899018112525,0.34090355038642883,0.3682539761066437,0.32796093821525574,0.33794872760772704,0.3384615480899811,0.31501832604408264,0.31501832604408264,0.00846763351245403,0.013263894574395004,0.3489621579647064,204.6503179420198,563.5701098349568,0.0,204.65,563.575,0,205.0,564.0,0.0,114,5
1,115,9.891575425863266,34.359219402074814,0.3304029405117035,0.02759462594985962,0.1433657731515238,0.3492063581943512,0.5565323829650879,0.31908307825365373,0.3734697761095088,0.3492063581943512,0.26837608218193054,0.26837608218193054,0.019666793815783998,0.06519730556915426,0.41318681836128235,425.0910370201818,697.5220218782275,0.0,425.0652173913044,697.6630434782609,0,426.0,695.0,0.0,115,6
1,116,3.9694751501083374,7.56678906083107,0.28327229619026184,0.014652013778686523,0.01388711628907536,0.2927961051464081,0.3482295572757721,0.28353393929345266,0.3026715624332428,0.29120880365371704,0.2720390856266022,0.2720390856266022,0.005053288071266412,0.023499836628059732,0.3213064819574356,392.2525656735836,704.1940876530704,0.0,392.24,704.2,0,392.0,704.0,0.0,116,6
1,117,11.04249107837677,42.82539787888527,0.3777777850627899,0.05079364776611328,0.10962725782006168,0.3970696032047272,0.6754578948020935,0.3680830359458923,0.44609789457172155,0.41514042019844055,0.3365079462528229,0.3365079462528229,0.01592529412918101,0.08830970539591022,0.5079365372657776,415.2551576597763,707.7045617869616,0.0,415.3645833333333,707.6979166666666,0,414.0,708.0,0.0,117,6
1,118,5.415873229503632,10.836874634027481,0.29792430996894836,0.009890109300613403,0.029670770958347928,0.3152625262737274,0.33894994854927063,0.3008818460835351,0.3096249895436423,0.30879122018814087,0.287423700094223,0.287423700094223,0.007770143168253051,0.013261074215428024,0.3166056275367737,449.6178876427788,711.1951010635889,0.0,449.6,711.1714285714286,0,450.0,713.0,0.0,118,6
1,119,6.373138219118118,16.551160514354706,0.303785115480423,0.013431012630462646,0.025166771440914365,0.3213675320148468,0.35360196232795715,0.30348277233895804,0.31829154835297513,0.31599512696266174,0.2864468991756439,0.2864468991756439,0.009496159812153966,0.01804968840525635,0.33186814188957214,435.2920164672305,713.0956961819636,0.0,435.3076923076923,713.1153846153846,0,435.0,712.0,0.0,119,6
1,120,7.1921859085559845,19.83516550064087,0.2907204031944275,0.024175822734832764,0.07277772522355604,0.31111112236976624,0.4075702130794525,0.28768743634223937,0.319922024203885,0.31111112236976624,0.2705738842487335,0.2705738842487335,0.00948476206872397,0.037277412778935835,0.3463980555534363,354.113462597816,716.2906494275586,0.0,354.0483870967742,716.258064516129,0,355.0,716.0,0.0,120,6
1,121,3.8671551942825317,5.941880524158478,0.31599512696266174,0.017826616764068604,0.02777518075700743,0.3470085561275482,0.3677655756473541,0.3222629328568776,0.3301044735643599,0.3291819393634796,0.3023199141025543,0.3023199141025543,0.013497202927715873,0.019051366739690906,0.34957265853881836,420.51524740944046,717.7545618958984,0.0,420.5,717.7777777777778,0,421.0,717.0,0.0,121,6
1,122,6.5137975215911865,14.227106660604477,0.32680098712444305,0.005128204822540283,0.01894220721592924,0.3413919508457184,0.34969475865364075,0.32568987607955935,0.33086294559545293,0.3324786424636841,0.30720391869544983,0.30720391869544983,0.00982616936844912,0.00991962929038229,0.3371184468269348,406.2220906291612,719.9692756594087,0.0,406.2325581395349,719.953488372093,0,407.0,721.0,0.0,122,6
1,123,9.860073626041412,30.68620353937149,0.31294262409210205,0.02124541997909546,0.05621302981188475,0.33260074257850647,0.4652014672756195,0.30812730081379414,0.34095781710412765,0.3272283375263214,0.2805860936641693,0.2805860936641693,0.011101501707009397,0.04130202950297692,0.36544567346572876,458.9825799763267,725.4650246650313,0.0,458.96666666666664,725.4111111111112,0,460.0,726.0,0.0,123,6
1,124,4.460317641496658,8.492308020591736,0.2976801097393036,0.008058607578277588,0.013518767528914389,0.31794872879981995,0.31990233063697815,0.29735450943311054,0.3032967150211334,0.30183151364326477,0.28498169779777527,0.28498169779777527,0.008065100524207591,0.009692494901642285,0.313553124666214,331.50031631006783,729.406372209392,0.0,331.5,729.3928571428571,0,332.0,729.0,0.0,124,6
1,125,3.1372406780719757,4.393895179033279,0.28235654532909393,0.014407813549041748,0.0179881119021005,0.30598291754722595,0.3206349313259125,0.28520369800654327,0.2929263452688853,0.28913310170173645,0.2720390856266022,0.2720390856266022,0.00959297812152854,0.015357810924150183,0.3103785216808319,343.5843383553977,732.3911521156115,0.0,343.6,732.4,0,343.0,732.0,0.0,125,6
1,126,7.668620556592941,24.289866387844086,0.3142857253551483,0.025641024112701416,0.026368947518697155,0.32893773913383484,0.41807082295417786,0.30674482226371763,0.3373592553867234,0.33162394165992737,0.29328450560569763,0.29328450560569763,0.01054024769848262,0.031755968318621125,0.3621489703655243,405.45933827413324,739.4674515145509,0.0,405.47222222222223,739.4444444444445,0,405.0,740.0,0.0,126,6
1,127,10.580708503723145,38.6612950861454,0.3365079462528229,0.04249083995819092,0.056081631428495676,0.36336997151374817,0.5240537524223328,0.33064714074134827,0.38661295086145403,0.37435898184776306,0.30793651938438416,0.30793651938438416,0.01187639390947591,0.057075603857387525,0.4195360243320465,318.35946007499695,742.4564357781231,0.0,318.31,742.43,0,320.0,742.0,0.0,127,6
1,128,6.114774316549301,13.839805006980896,0.3213675320148468,0.02124541997909546,0.038365570539251104,0.3533577620983124,0.40927961468696594,0.3218302271868053,0.3459951251745224,0.3394383490085602,0.29987791180610657,0.29987791180610657,0.014160708930618602,0.031197358283118065,0.366788774728775,365.81160673009316,741.6885167811705,0.0,365.775,741.7,0,366.0,742.0,0.0,128,6
1,129,4.48791229724884,8.367765933275223,0.277655690908432,0.010256409645080566,0.028597574086491506,0.3047619163990021,0.3196581304073334,0.2804945185780525,0.2885436528715594,0.28925520181655884,0.26056167483329773,0.26056167483329773,0.011021818161656958,0.014542912836814628,0.29792430996894836,342.1008579936137,742.7301406671568,0.0,342.1034482758621,742.7586206896551,0,342.0,742.0,0.0,129,6
1,130,5.972405552864075,12.196825712919235,0.33180709183216095,0.018681317567825317,0.02524434122427951,0.36263737082481384,0.3970696032047272,0.33180030849244857,0.3484807346548353,0.34859585762023926,0.3086691200733185,0.3086691200733185,0.016120258236333822,0.02434185745236627,0.3691697269678116,374.20676330623377,744.0729988398333,0.0,374.22857142857146,744.0857142857143,0,374.0,743.0,0.0,130,6
1,131,4.525519073009491,8.051038086414337,0.3225885331630707,0.013431012630462646,0.006313021535520711,0.3509157598018646,0.39242979884147644,0.32325136235782076,0.33545992026726407,0.33357754349708557,0.29890111088752747,0.29890111088752747,0.015216305509399756,0.023550289896323087,0.3509157598018646,308.543540901893,744.7439716102296,0.0,308.5416666666667,744.75,0,308.0,745.0,0.0,131,6
1,132,4.884005069732666,8.133333623409271,0.2974359095096588,0.020024418830871582,0.07094026708478275,0.3413919508457184,0.3452991545200348,0.3052503168582916,0.31282052397727966,0.31770452857017517,0.27814409136772156,0.27814409136772156,0.01997074196008892,0.02003094657227464,0.33174604177474976,359.53221641072884,745.0060949973176,0.0,359.46153846153845,745.0,0,360.0,745.0,0.0,132,6
1,133,7.6840052008628845,25.717460989952087,0.3014652132987976,0.03907203674316406,0.03809037240061757,0.3201465308666229,0.48742368817329407,0.29553866157164943,0.3475332566209742,0.33382174372673035,0.28009769320487976,0.28009769320487976,0.009486965009534786,0.053490844387227995,0.3965812027454376,433.57841861553584,747.1716597194674,0.0,433.5405405405405,747.1756756756756,0,434.0,747.0,0.0,133,6
1,134,7.251526474952698,17.653968662023544,0.33394384384155273,0.021001219749450684,0.039251723747138846,0.3518925607204437,0.4632478654384613,0.32961483977057715,0.36028507473517435,0.3479853570461273,0.3047619163990021,0.3047619163990021,0.011842379477776064,0.04082162203057824,0.3819902390241623,369.2615467580319,747.8700842394508,0.0,369.2244897959184,747.8571428571429,0,369.0,748.0,0.0,134,6
